8765
40 40 39 44
28452 36 70 24 73
93993 15 28 14 27
28457 93 10 89 62
61232 31 5 95 17
28473 94 48 91 7
94011 32 65 66 34
94015 5 91 57 91
28480 20 86 18 19
61254 74 30 7 99
61258 32 92 93 87
94032 40 74 69 79
61282 39 74 70 24
61302 40 11 65 99
61309 95 76 35 14
94078 65 21 27 28
94085 9 76 47 64
94097 19 75 39 76
61330 12 53 71 74
94103 22 63 35 78
94110 60 80 58 93
94123 80 69 67 60
28590 83 31 91 64
94127 5 75 22 92
94132 91 1 1 25
61365 41 1 29 3
61368 65 26 26 0
61372 10 28 92 52
94141 19 84 58 62
61379 92 63 39 99
28612 72 21 80 23
94150 11 20 46 40
28614 84 25 18 41
61387 61 14 41 44
94157 88 41 35 50
61390 70 97 59 49
61389 19 42 78 42
61392 72 67 67 42
94162 26 14 95 97
28629 48 69 31 77
61401 23 51 71 23
61404 76 86 42 82
28638 23 45 21 37
28642 87 10 79 96
28651 49 27 7 21
94188 44 53 9 22
28656 28 43 51 38
61427 63 0 24 40
94197 4 87 54 2
28667 82 56 70 38
28670 73 6 20 71
28671 44 37 91 58
94207 97 56 54 53
28677 94 32 8 89
94216 73 53 47 11
28684 22 2 64 57
94220 53 70 10 76
28686 4 26 17 73
94224 21 41 90 10
28690 1 65 67 41
61459 95 9 78 94
94228 84 33 47 45
94226 43 7 14 87
28696 1 6 97 44
94234 61 44 60 56
94238 56 41 5 33
94252 69 85 82 25
28717 88 79 8 94
94256 78 92 33 26
94258 21 59 94 42
28723 14 48 0 69
94263 74 70 9 42
94270 89 82 71 93
61504 50 54 41 40
61513 32 53 25 39
94306 84 1 43 39
94310 81 14 49 96
28780 99 13 17 5
61550 13 61 30 26
94320 70 8 24 6
28785 34 68 38 29
28786 84 9 79 42
61558 91 52 43 36
28792 57 29 43 37
61562 4 40 13 98
94336 99 59 76 48
28808 95 76 80 73
28814 18 91 77 35
28817 93 100 1 11
94353 27 22 78 99
28824 56 80 77 53
61595 73 56 59 81
94363 11 70 47 32
61603 51 79 33 23
61607 70 71 89 61
28839 55 64 63 17
61613 9 73 15 50
94381 25 58 47 5
94383 20 100 0 77
28860 34 43 93 69
94416 29 52 13 29
61657 43 19 84 55
28890 8 27 47 77
94428 78 24 46 57
61676 78 23 79 50
94444 63 83 34 71
61679 79 85 85 93
94448 11 78 58 18
94460 55 56 25 7
61693 7 50 28 60
28927 89 52 0 58
94464 86 3 100 30
61698 9 17 83 54
28936 41 3 64 7
61717 77 61 43 79
28949 54 54 70 81
61724 23 94 89 89
94494 100 64 27 45
61727 82 26 98 96
28960 97 27 24 49
94507 77 42 3 5
61740 5 33 68 69
61749 25 28 34 19
94517 0 13 45 8
94519 29 88 44 34
28985 55 7 100 83
61754 40 67 38 74
94522 99 80 47 4
28991 77 78 59 5
28994 22 11 65 70
61778 61 45 54 77
94557 17 63 29 83
94560 12 91 8 13
94570 31 3 80 54
61809 68 69 45 11
29042 24 85 2 22
61811 44 77 72 99
29050 60 24 43 57
29064 91 94 99 67
94602 4 26 60 42
29070 57 18 65 54
29071 77 42 40 99
61838 38 72 98 14
61842 19 80 0 88
29082 37 20 13 12
94625 19 36 29 86
61858 67 56 53 77
61861 76 2 47 66
94630 78 18 58 24
94638 57 59 30 94
61878 23 68 55 23
29112 47 97 81 84
61880 10 80 31 2
29114 62 48 64 83
61883 66 59 17 74
61890 10 36 33 44
29125 33 49 77 49
61893 13 8 56 42
94661 95 88 21 35
61898 34 62 79 77
61899 23 75 76 73
61903 90 41 6 20
61904 37 91 23 47
29142 74 58 51 53
94679 68 59 22 20
94681 15 44 97 100
29146 31 85 25 28
61933 14 40 4 68
94707 80 13 3 69
94713 44 69 33 96
29178 37 22 69 92
94728 87 59 36 1
29194 16 37 78 97
94731 82 10 97 88
29197 8 84 2 1
29198 79 8 32 91
94746 63 90 81 95
61983 6 23 79 34
94756 32 10 50 6
29221 67 0 74 84
94764 18 30 42 90
94766 66 59 86 58
61998 91 61 94 90
29232 75 17 67 52
62001 87 0 10 83
94774 7 13 100 5
29240 42 53 23 83
62012 14 41 44 34
29248 81 31 44 23
29251 33 79 44 69
29260 89 60 89 97
94810 31 29 50 40
62046 29 4 50 14
94815 94 56 98 19
29280 7 11 38 69
62048 38 33 92 16
94826 45 18 74 12
94828 28 72 60 44
94829 33 85 30 18
94833 72 82 80 91
94836 30 20 0 17
62084 85 82 67 47
62085 44 3 82 26
94854 72 92 88 98
62087 69 85 48 4
29328 35 22 83 51
94865 29 85 77 77
29330 35 49 68 34
62100 60 41 24 45
29336 39 25 19 96
62105 70 89 52 25
62109 72 25 42 11
94880 53 13 70 31
94886 8 58 91 13
62123 100 49 4 75
29359 87 82 88 4
29363 94 15 38 43
62133 2 93 16 87
94903 90 69 51 61
29367 74 8 73 55
29368 85 54 56 72
62141 43 20 100 40
29380 76 7 71 77
29390 4 70 65 35
94942 85 16 34 26
62175 28 99 98 41
29408 44 97 23 46
94950 53 51 47 1
62186 20 86 25 21
29420 29 58 13 82
29422 70 98 43 6
62191 59 52 23 82
29425 37 25 50 40
29427 20 21 72 4
29430 51 54 78 74
62199 86 61 69 4
62200 34 28 28 64
62203 20 13 39 70
62207 9 34 69 13
94976 67 20 98 33
29439 39 38 60 88
29442 15 41 71 62
29444 48 75 96 69
29447 46 58 92 29
94984 3 72 70 52
62218 82 41 32 39
29450 56 1 100 5
62222 42 91 37 9
62223 36 93 72 67
29458 39 41 58 83
29460 94 4 65 18
29461 7 12 21 60
95000 90 64 45 9
62232 1 84 29 67
29466 40 36 59 17
29465 72 78 10 88
62236 4 41 27 86
29468 89 33 15 100
62247 100 85 34 1
95016 64 19 21 31
95018 96 42 78 9
95020 98 54 72 79
62254 52 65 85 87
62263 45 39 52 25
95043 10 61 99 94
95047 8 66 37 75
62279 83 80 98 91
62282 74 16 43 22
95058 52 53 64 51
62297 72 45 88 58
29536 99 65 44 35
29538 83 72 27 22
62307 45 42 22 63
95086 84 23 67 75
29556 39 63 99 26
95092 86 38 83 54
95095 81 50 39 73
29560 13 63 42 49
62337 42 30 75 34
62339 89 69 57 6
95108 83 68 52 6
62340 31 22 33 58
29576 75 96 46 23
29581 20 10 26 37
62351 53 57 64 41
95128 6 97 92 93
62361 49 6 72 21
29598 19 88 26 0
29602 1 43 18 81
95142 11 34 2 44
62376 56 51 69 53
62382 99 41 80 81
95159 93 61 93 23
62420 21 32 14 56
29652 8 60 37 15
62425 81 45 21 68
29659 85 41 8 14
95199 97 3 13 90
29675 71 33 51 60
29676 65 86 36 47
29683 32 7 25 46
95224 65 78 75 30
29696 17 31 75 58
29700 5 67 90 10
62468 82 28 76 69
62470 54 30 99 43
95242 5 52 22 64
95245 21 12 4 32
95246 46 92 26 24
95255 56 35 88 57
95257 9 7 18 29
29721 17 33 27 86
62491 88 95 51 1
62496 1 81 11 15
29729 79 17 64 9
95271 70 14 36 90
62504 95 47 67 12
29740 55 58 68 25
95283 67 96 24 74
29751 93 20 95 78
62528 72 2 27 9
95299 56 87 77 58
62541 8 5 54 42
95319 25 50 38 19
29783 6 50 50 38
95322 36 93 48 98
29792 21 51 89 90
29797 60 79 67 56
95335 43 28 19 54
29800 14 31 89 59
95337 98 71 44 92
29804 61 51 88 97
95345 3 23 72 9
29812 77 61 36 37
95349 15 96 77 7
29815 9 72 85 41
95355 80 40 27 4
62590 1 50 69 48
95365 66 49 17 56
29831 76 95 14 40
29835 27 51 20 14
95376 18 48 54 98
95377 47 42 70 69
62612 88 43 90 27
95391 69 69 15 37
29857 20 90 40 94
29861 87 78 22 96
95399 45 98 81 63
62636 71 7 74 58
29874 43 42 39 7
62645 11 54 15 53
95415 28 10 78 12
29881 74 86 13 25
95418 24 93 11 9
62652 17 82 16 25
62653 90 56 53 83
29889 52 70 50 7
29894 2 57 37 23
29896 30 44 52 17
62665 0 78 43 45
29902 8 66 81 58
95439 36 21 48 43
62678 65 37 13 47
95449 28 25 14 27
62689 27 83 60 40
29921 15 61 75 72
95466 3 64 85 72
95477 67 98 99 0
29945 28 59 79 14
95483 41 32 16 14
29949 32 61 82 31
95486 64 90 43 4
62720 55 25 54 66
62721 91 73 19 55
62723 55 74 23 89
95491 10 99 36 18
95500 82 69 39 47
95502 75 31 95 63
62740 11 38 31 55
62743 89 24 44 16
95515 22 49 57 54
95526 26 44 79 89
62759 94 82 62 28
30001 37 7 6 0
62769 13 63 17 37
95540 57 23 51 25
95544 8 81 0 82
95561 39 44 7 46
62797 90 71 30 69
62803 73 56 32 90
95579 41 86 28 54
30046 46 79 4 21
95585 51 72 4 28
30053 39 24 28 59
30057 50 83 37 82
62825 53 78 5 4
95598 67 99 91 25
30064 83 89 30 63
95601 56 14 91 58
95603 25 42 7 12
30071 85 5 81 31
62840 73 85 22 68
62839 23 86 54 39
30078 42 82 49 71
95623 96 61 48 52
62860 29 67 48 97
30092 23 4 31 75
95630 52 91 87 54
95631 2 79 87 88
95638 68 90 18 16
95642 26 57 49 98
30109 29 88 19 10
30110 74 63 42 13
95653 81 10 39 72
95655 21 17 88 14
95656 9 63 23 46
30125 13 55 90 83
95668 10 52 75 97
30135 97 77 38 34
95671 49 46 58 20
95676 47 87 38 23
62911 80 7 27 78
30145 82 26 14 77
95681 92 98 90 97
62915 49 1 69 91
62919 64 97 31 24
62924 6 16 17 18
95694 54 27 39 49
30165 28 59 39 84
62935 42 10 78 33
62942 98 99 98 68
30174 45 59 22 42
95712 83 54 39 50
62945 5 29 7 15
30188 1 51 76 12
62963 76 88 98 57
62965 69 50 27 13
30198 66 5 40 100
62966 81 52 98 68
62972 42 0 70 21
30205 58 42 8 0
30214 15 46 70 46
95751 20 5 5 36
95752 19 25 17 42
62991 23 69 68 31
30225 51 0 62 18
62995 34 99 30 81
95773 26 79 80 62
95774 15 74 27 76
30242 61 21 50 65
63029 18 29 41 59
63033 3 3 84 69
95801 11 23 11 64
95805 45 68 2 85
95817 12 19 40 14
30287 79 85 50 80
30289 29 69 13 55
95830 62 13 23 20
95831 92 74 63 40
30294 81 12 34 41
95846 22 32 76 73
30317 58 31 16 45
30318 74 44 60 24
95855 31 68 100 49
95859 30 80 89 83
30326 21 99 47 19
63103 2 11 68 30
30335 63 0 94 19
63109 4 64 69 21
30343 70 38 75 22
95880 30 76 41 15
95886 73 78 100 40
30351 8 23 2 36
30353 56 97 84 90
30360 61 7 92 86
95899 22 73 81 89
95905 91 88 41 23
95912 55 38 19 47
30378 76 21 10 74
95922 95 24 55 79
30389 28 98 50 26
30396 41 44 40 60
30397 72 50 60 54
63169 62 33 10 5
30401 23 80 32 64
30403 60 100 2 47
95943 20 14 3 1
63176 46 43 8 50
30409 91 34 45 42
63182 86 8 33 41
63187 45 21 28 72
30419 53 51 74 43
95960 61 7 68 29
63193 69 25 95 3
30429 6 82 78 61
30431 11 33 90 22
30432 14 75 70 10
30433 36 23 53 70
30440 42 19 51 17
95977 99 40 40 86
30444 97 65 98 86
63226 21 11 97 24
96003 60 92 55 100
30468 73 48 27 12
63247 56 64 94 46
96019 0 56 27 77
30489 100 52 43 3
63257 9 16 69 83
63260 49 99 58 32
30496 35 97 64 57
63267 49 60 38 17
30504 0 68 75 25
30506 69 79 61 92
30507 46 35 70 9
63280 62 75 18 42
30515 61 21 45 34
30518 49 19 12 26
96071 33 84 73 78
63306 2 32 44 0
30551 70 61 44 90
63321 6 75 94 28
96091 93 57 16 25
30560 87 22 45 53
63333 26 41 24 88
63341 59 84 59 17
96112 31 100 84 34
30576 93 36 46 69
96113 31 62 81 58
30581 44 14 12 31
30588 56 38 66 23
96136 74 18 0 90
30602 82 43 69 33
30605 24 37 75 61
96146 90 21 43 57
63379 77 39 91 87
96152 89 61 36 41
63385 8 90 50 78
96153 71 51 84 48
96157 96 37 30 87
96158 6 85 63 29
96159 62 58 20 56
63391 13 86 45 79
30624 27 3 64 1
96162 42 25 100 87
30621 94 39 62 12
63398 82 55 59 69
96174 100 58 46 46
30639 99 100 10 47
30642 68 87 5 71
96193 97 98 90 12
96198 74 83 13 49
30664 22 42 25 36
30665 80 74 18 41
30671 86 76 69 32
96212 24 34 4 23
63445 13 17 46 90
30685 22 80 53 42
63454 13 7 25 64
96223 80 79 100 65
63458 54 39 52 14
30691 69 78 37 69
96228 59 77 74 23
30694 38 62 45 49
63468 18 66 73 83
30703 97 61 33 33
63471 23 88 32 33
63479 2 13 28 6
30714 24 42 22 56
96251 40 14 84 96
96256 92 100 44 19
30721 65 31 19 56
96262 0 53 46 42
63494 25 32 61 4
63499 85 85 32 38
63500 5 58 24 27
30738 75 25 73 71
30742 96 44 21 32
96278 40 66 74 44
63513 83 10 100 39
96287 44 26 40 87
63531 1 30 2 99
63536 15 39 73 92
96307 13 25 14 83
96314 93 95 52 28
63546 68 32 22 79
63549 67 52 81 65
63552 87 44 78 94
30784 100 0 11 45
30786 10 15 42 47
96325 54 83 47 100
96327 12 26 81 42
30792 74 16 37 97
30793 9 47 4 89
63562 33 21 35 75
96331 26 29 88 88
63565 40 38 15 30
96348 51 54 65 77
96350 62 35 96 17
96355 6 24 76 9
30822 43 47 59 4
96360 75 4 37 18
96366 80 37 50 91
63599 20 37 22 75
63604 52 13 73 74
63607 63 11 95 100
30843 73 67 39 25
30846 38 10 36 83
96383 76 83 13 61
63614 50 72 11 95
30855 70 16 41 32
30864 30 91 92 31
63634 99 25 14 74
96403 55 79 3 78
63641 66 12 63 59
96410 68 42 11 61
96411 89 85 50 60
96412 18 15 91 37
63647 69 74 15 83
63649 77 15 7 95
30883 40 94 68 63
63656 28 100 89 10
63659 51 10 96 36
30893 18 77 48 13
63664 98 19 22 82
30901 2 90 74 17
63672 96 16 64 4
96450 64 78 75 95
63685 42 43 93 13
63689 28 95 70 40
96459 42 94 70 77
63696 24 68 76 65
96464 9 54 53 93
63698 14 27 64 40
63699 19 59 23 56
63705 95 44 89 99
96473 1 56 96 66
63708 9 42 16 34
63711 63 53 2 61
96480 49 92 82 58
30947 10 54 3 77
30953 98 82 40 78
96490 92 47 7 58
30956 38 9 34 66
96494 78 65 94 63
63736 52 60 28 6
30970 38 56 5 3
63743 79 34 50 93
30984 39 91 19 2
30989 37 28 77 80
96526 23 61 57 96
96527 33 19 7 53
63767 83 73 80 84
31001 61 53 31 16
63772 14 65 65 16
96545 46 8 41 97
96548 48 13 18 30
96551 77 0 80 84
96552 69 15 63 80
96553 46 42 27 27
96555 53 37 28 36
31020 38 33 97 61
63794 27 97 77 55
63798 20 78 8 99
63801 65 44 22 18
96571 51 36 66 40
31038 68 87 2 30
96579 93 35 48 58
96586 18 11 68 13
63820 53 78 82 79
63822 96 75 24 49
63823 70 64 14 40
31058 23 40 8 11
63828 37 35 99 4
63829 24 8 22 26
96600 46 8 70 59
63835 28 91 98 78
63836 7 45 43 64
31071 64 44 83 76
96608 54 17 11 100
96607 23 86 55 67
96610 93 57 43 83
31076 76 96 99 95
96615 95 74 94 65
31085 26 16 31 79
31091 45 91 41 70
63859 95 41 99 9
31094 65 82 94 56
96633 74 14 58 70
31100 77 50 91 99
31105 79 18 42 100
63875 34 85 39 64
31108 14 57 88 10
63891 27 34 74 53
63898 37 66 89 49
96671 92 27 3 39
63910 83 18 45 6
63911 61 9 44 11
31152 2 91 59 52
31154 1 59 13 43
63926 9 53 46 91
96701 54 93 24 25
63939 70 29 64 40
96710 1 73 17 42
96711 81 20 71 91
63945 95 84 80 57
31178 18 12 91 97
96715 21 87 96 67
63948 52 79 97 10
63947 91 2 53 96
31187 21 74 14 91
63957 58 57 89 98
63963 66 42 62 16
31200 41 25 75 5
31203 80 72 16 0
96739 60 98 72 0
31206 29 60 62 96
96744 86 57 11 39
31210 82 0 55 81
63982 31 92 4 50
96756 11 67 22 77
31222 95 17 49 87
96762 2 81 53 39
63997 16 70 22 55
96766 25 44 16 92
31234 81 81 89 23
96770 100 66 73 68
64006 78 48 20 15
31242 10 7 85 18
96790 70 91 91 73
96791 6 85 88 60
31258 66 4 66 10
96801 35 61 27 71
96804 6 74 94 79
64047 43 16 42 35
64050 55 48 88 70
64057 21 68 1 89
64059 92 88 81 51
31297 40 57 92 39
64068 70 7 69 21
64072 35 11 32 45
96844 75 93 46 70
31308 39 43 58 36
96845 56 99 36 79
64088 99 22 37 89
64089 86 65 28 32
64096 40 10 52 28
96871 11 75 69 47
31340 90 18 57 95
64108 54 13 20 71
31343 46 7 0 3
96881 88 59 54 59
31345 41 62 96 36
96885 45 86 34 96
31350 41 38 42 34
31349 5 48 86 17
64120 3 11 64 50
64121 61 23 4 76
64125 21 96 4 44
64136 14 10 35 46
64137 95 29 75 29
96907 29 38 55 46
96909 63 66 92 28
96911 10 74 50 76
64145 51 64 30 96
96913 53 44 66 76
64150 81 44 1 15
64157 98 39 66 97
31395 31 79 60 67
64165 88 18 80 41
31400 17 12 93 72
64171 14 20 27 29
96950 65 92 88 62
64183 43 8 70 61
64184 85 32 22 89
96956 48 21 48 46
64189 23 69 77 13
64190 94 59 61 18
64198 88 77 68 85
96967 93 11 92 93
31432 42 66 54 68
31431 90 74 32 57
96975 38 49 43 17
31443 90 32 43 57
64212 4 18 22 2
64211 55 52 63 16
96982 9 35 68 90
31446 39 92 65 53
31451 64 14 60 80
96988 0 4 89 41
31453 0 3 3 79
31454 35 44 53 39
96991 90 32 32 74
64224 73 38 86 82
31458 22 62 2 71
31459 76 11 98 18
97001 77 2 96 88
31468 4 61 63 92
64244 68 16 11 93
64245 47 46 77 69
64248 46 20 37 20
97018 38 71 12 9
64251 28 13 43 46
97019 33 29 86 37
31485 15 76 41 76
97023 2 37 96 28
31493 33 53 26 72
64265 71 43 44 56
31504 83 84 95 84
31505 66 58 84 28
64274 13 56 53 78
31507 88 62 18 38
64279 29 15 92 100
64281 86 56 31 11
31516 81 61 47 48
64288 16 57 13 47
97057 29 80 52 69
64294 59 13 55 64
31527 29 13 39 76
97066 8 70 88 77
97072 74 31 5 21
64306 54 10 20 40
97083 78 19 73 24
97085 10 78 44 63
64320 54 35 57 31
31558 16 74 67 34
97100 69 24 27 38
64333 50 75 96 23
64334 29 22 21 77
31568 9 100 75 41
31572 67 55 90 28
64341 74 82 15 31
97114 46 22 66 61
31593 36 19 87 26
97133 47 44 98 63
64366 65 2 14 15
97135 98 85 80 71
31602 31 63 19 25
97140 49 77 12 83
64376 29 18 90 22
97145 25 54 68 66
97152 40 25 99 68
97157 99 20 38 84
31623 90 71 33 62
31625 78 44 44 45
64395 21 82 85 36
31627 84 27 14 87
31629 77 88 99 67
64399 13 96 94 97
97175 50 15 61 33
64407 62 78 19 12
97184 97 58 27 92
31650 88 20 39 20
97189 88 97 63 42
31660 45 29 38 25
97198 6 93 18 2
97203 41 77 64 3
31674 0 87 99 9
97211 20 83 100 20
64449 55 7 84 11
97223 58 25 13 7
64461 13 21 32 11
97234 61 64 51 19
97244 23 59 28 100
97248 1 44 99 68
64484 68 9 34 33
64487 59 7 45 55
97264 47 39 1 24
31730 9 51 62 80
31736 56 33 41 77
64507 78 93 78 53
64508 94 33 55 1
97277 78 47 67 100
31743 25 89 93 29
64531 62 100 85 81
97300 60 94 19 17
64537 53 1 2 56
97308 41 53 19 69
64540 21 13 65 78
64543 33 47 69 95
64550 56 74 7 14
31789 15 71 44 25
97326 66 15 39 39
97332 83 48 89 13
64568 7 40 59 22
97338 13 24 69 27
31802 39 43 92 55
31804 32 62 39 87
97345 86 19 96 42
31809 99 100 79 51
64579 23 70 9 96
97348 43 44 53 5
64586 15 100 97 79
97356 1 32 30 91
97361 49 13 8 45
97362 86 69 61 63
31828 13 59 48 70
97374 31 71 67 49
64607 82 80 74 80
64613 13 16 9 68
97386 68 61 0 49
31851 53 21 25 4
97389 9 81 94 4
97391 23 88 67 33
64636 33 25 49 36
31869 52 22 91 16
64639 57 100 75 30
31872 92 70 11 99
97423 41 92 82 67
31888 93 67 49 8
64658 95 14 89 40
31896 8 54 54 49
64673 37 18 64 26
97445 10 88 49 60
31919 24 51 72 14
64687 88 41 21 33
31921 98 78 88 21
64691 27 97 92 47
97460 89 26 3 60
97462 18 56 91 1
97471 13 70 24 27
64705 52 67 29 85
97474 76 51 81 98
97475 81 94 44 73
64706 50 32 15 71
64714 43 5 28 59
31947 4 29 85 68
97485 33 89 34 14
31958 71 15 17 72
64727 92 12 85 2
31975 73 17 36 84
97512 61 62 100 57
31990 32 100 94 84
97528 1 86 85 46
64762 76 8 53 64
97530 94 32 50 79
97533 93 83 16 56
64771 78 70 65 70
64772 25 40 15 79
32006 50 43 9 63
32010 74 73 66 74
32024 53 83 88 14
64795 54 55 47 46
32031 80 21 4 43
32037 80 3 80 91
97574 20 20 58 27
97582 80 94 87 51
64820 24 68 84 21
64824 19 37 43 43
97593 31 73 22 57
32059 95 0 38 70
97597 75 81 15 41
32065 28 20 72 48
32073 39 55 16 6
64846 70 14 11 66
64849 43 57 60 18
64850 92 36 6 95
32085 48 46 38 71
32091 83 77 37 28
64861 39 31 78 49
64863 24 57 47 6
64870 11 5 42 19
64871 24 66 96 84
32102 20 28 28 95
32103 50 59 69 59
32109 27 91 42 97
32125 53 89 71 46
64899 56 71 4 69
97671 83 95 1 26
64912 59 40 27 60
64918 11 81 57 21
32153 87 24 82 21
97692 63 39 6 18
97694 17 95 96 4
97697 79 62 48 34
97699 60 38 72 96
97701 16 90 55 67
97703 87 0 22 53
64940 9 46 36 26
97718 29 94 100 17
64951 92 8 33 2
64954 43 34 4 13
97727 91 39 72 30
32192 5 30 49 56
64960 61 29 7 25
64961 25 73 7 43
32196 44 41 30 63
97732 67 36 82 87
32197 24 16 14 6
64965 67 20 5 92
32200 0 52 81 39
32203 95 65 86 7
64971 7 7 34 74
97747 56 14 27 68
97751 54 28 80 39
97756 38 79 3 51
64995 71 26 66 71
97770 66 33 23 52
32238 85 4 6 87
97793 38 32 22 49
32259 25 27 64 90
65028 2 20 1 9
32260 12 39 49 4
65034 98 87 82 86
65038 87 25 52 27
97811 77 87 82 23
65055 5 77 49 34
97823 37 67 57 38
32291 51 20 10 19
65067 83 46 43 82
97836 47 96 11 28
65070 26 62 80 43
65072 31 87 15 9
32314 57 92 83 42
97852 25 89 97 97
97853 0 93 62 4
65085 76 21 36 10
32316 11 85 91 11
32319 88 47 96 41
97859 14 39 70 49
65097 15 65 1 1
65100 26 65 8 39
65106 60 40 70 7
97875 47 50 48 78
65117 92 28 50 92
65120 97 15 50 12
65126 7 88 100 72
65129 41 89 29 93
65135 12 84 71 11
65139 60 77 88 86
97909 82 88 53 62
97911 2 14 58 39
65146 29 11 47 67
97930 32 6 13 35
65163 72 34 23 42
97936 39 8 55 91
97941 46 53 54 92
97946 43 90 58 80
97947 73 92 2 4
65178 58 32 65 11
65179 88 76 53 33
32415 13 32 68 66
65189 0 24 24 43
97959 69 97 26 16
65193 43 96 55 61
97970 51 71 99 40
32436 35 67 9 29
65212 81 17 47 46
65219 40 20 72 26
32457 56 81 48 61
98000 71 62 60 80
65241 55 10 6 43
32476 48 82 60 49
98014 20 68 94 35
98018 49 33 96 10
98019 1 54 88 77
98020 56 40 22 36
98029 94 65 5 13
98033 23 89 77 11
65280 88 38 0 80
32515 26 97 2 25
32528 75 73 35 37
65307 89 42 99 63
32542 14 59 76 3
98082 91 9 85 27
98090 73 2 23 73
98094 74 18 23 81
98095 5 85 47 3
65329 58 22 0 64
98101 35 97 46 36
65334 38 73 8 68
65335 9 82 37 6
98105 85 0 32 61
32573 90 62 6 91
65343 72 41 81 12
32575 99 24 29 44
32577 43 3 34 71
98116 49 32 47 42
32583 82 47 0 29
98119 82 30 61 7
32597 0 60 93 93
32602 33 16 23 1
65379 48 82 50 52
98148 44 19 46 11
32614 41 70 100 9
32616 82 97 44 35
98153 68 51 93 27
32618 7 18 65 74
65386 70 55 83 64
32621 31 95 86 48
65393 61 77 96 97
98171 26 68 92 46
98181 46 86 79 50
65420 56 100 37 49
32654 94 58 19 12
32655 92 23 37 40
65424 45 95 31 29
32656 1 42 38 75
65427 21 7 46 76
65430 31 31 12 41
98199 52 5 37 84
98198 32 62 61 17
65433 1 15 69 81
98204 53 13 69 42
98209 0 71 7 39
32674 32 33 17 95
65447 97 7 31 56
32680 66 66 68 94
65450 40 23 21 81
98222 61 39 85 19
98224 5 92 64 55
32693 54 45 87 58
65461 25 85 18 4
32695 75 89 27 77
98232 21 20 71 21
98236 74 60 56 68
65469 48 84 30 28
98241 74 98 68 55
65473 97 41 23 81
32712 72 94 87 44
65481 43 5 16 20
98255 99 34 63 64
98263 3 98 53 3
65496 21 22 99 30
32737 37 31 56 10
32739 85 5 69 21
32743 26 17 72 78
32745 20 15 84 63
32747 84 35 89 69
32751 99 74 84 67
32755 18 36 12 58
32760 66 58 40 49
65531 66 23 77 56
65533 41 47 18 36
